CUIT,Razon social,Anticipo,TRX,Rég.,ISIB Anual,DDJJs ISIB,PNG Anual,DDJJs IVA,Cod. Act.,Desc. Act. NAES,Base Imp.,AlicDec.,Imp. Decla.,Obs.,Alic.Leg.,Imp. Determ.,Diferencia,Categoria,Fecha de Proceso,tipo_persona
21399796526,Contribuyente 0114,22025,3959083597,LO,"16.098.410,00",12,0,0,960201,Servicios de peluquería,"1.524.000,00","1,5","22.860,00",SI,3,"45.720,00","22.860,00",Masivo,23/04/25,Juridica
24517180969,Contribuyente 0115,22025,3956865244,LO,"12.754.556,00",12,11097261,12,471191,"Venta al por menor en kioscos, polirrubros y comercios no especializados n.c.p., excepto tabaco, cigarros y cigarrillos","1.189.545,03","1,5","17.843,18",SI,3,"35.686,35","17.843,17",Masivo,23/04/25,Juridica
30472803568,Contribuyente 0116,22025,3957121797,LO,"-1.368,00",0,0,0,492140,"Servicio de transporte automotor urbano y suburbano no regular de pasajeros de oferta libre, excepto mediante taxis y remises, alquiler de autos con chofer y transporte escolar","332.780,51","0,75","2.495,85",SI,"1,5","4.991,71","2.495,86",Masivo,23/04/25,Juridica
29386223648,Contribuyente 0117,22025,3958983359,LO,"14.162.173,00",12,0,0,662010,Servicios de evaluación de riesgos y daños,"745.558,00",3,"22.366,74",SI,"5,5","41.005,69","18.638,95",Masivo,23/04/25,Juridica
31817343816,Contribuyente 0118,12025,3971340226,LO,"8.505.180,00",12,0,0,662010,Servicios de evaluación de riesgos y daños,"930.023,00",3,"27.900,69",SI,"5,5","51.151,26","23.250,58",Masivo,23/04/25,Juridica
37461793709,Contribuyente 0119,22025,3947533360,LO,"6.652.651,00",12,0,0,960990,Servicios personales n.c.p.,"1.189.477,00",2,"23.789,54",SI,3,"35.684,31","11.894,77",Masivo,23/04/25,Juridica
36235347463,Contribuyente 0120,22025,3960238053,CM,"12.101.443,00",12,0,0,461099,Venta al por mayor en comisión o consignación de mercaderías n.c.p.,"91.850,78",5,"4.592,54",SI,"5,5","5.051,79","459,25",Masivo,23/04/25,Juridica
25209101446,Contribuyente 0121,12025,3954823792,LO,"12.949.711,00",12,10721681,12,524190,Servicios complementarios para el transporte terrestre n.c.p.,"1.180.863,00",2,"23.617,26",SI,3,"35.425,89","11.808,63",Masivo,23/04/25,Juridica
28583585299,Contribuyente 0122,22025,3937252448,LO,"11.236.591,00",12,10721749,12,524190,Servicios complementarios para el transporte terrestre n.c.p.,"1.531.269,92",2,"30.625,40",SI,3,"45.938,10","15.312,70",Masivo,23/04/25,Juridica
36670235001,Contribuyente 0123,12025,3958906126,LO,"13.996.122,00",11,0,0,682010,Servicios de administración de consorcios de edificios,"1.068.790,00","1,5","16.031,85",SI,3,"32.063,70","16.031,85",Masivo,23/04/25,Juridica
23085668144,Contribuyente 0124,12025,3939866059,LO,"13.151.084,00",11,0,0,841100,Servicios generales de la Administración Pública,"685.032,00","1,5","10.275,48",SI,3,"20.550,96","10.275,48",Masivo,23/04/25,Humana
27309358503,Contribuyente 0125,22025,3939862384,LO,"10.581.530,00",11,0,0,841100,Servicios generales de la Administración Pública,"685.032,00","1,5","10.275,48",SI,3,"20.550,96","10.275,48",Masivo,23/04/25,Humana
31527963944,Contribuyente 0126,12025,3951905377,CM,"16.234.720,00",12,0,0,829909,Servicios empresariales n.c.p.,"300.000,00",2,"6.000,00",SI,3,"9.000,00","3.000,00",Masivo,23/04/25,Humana
30496062792,Contribuyente 0127,12025,3939685861,LO,"2.602.283,00",12,0,0,960990,Servicios personales n.c.p.,"36.000,00","1,5",540,SI,3,"1.080,00",540,Masivo,23/04/25,Humana
22766060044,Contribuyente 0128,22025,3930731769,LO,"2.512.282,00",12,0,0,960990,Servicios personales n.c.p.,"36.000,00","1,5",540,SI,3,"1.080,00",540,Masivo,23/04/25,Humana
40274846786,Contribuyente 0129,22025,3955717714,CM,"3.202.558,00",12,0,0,432190,"Instalación, ejecución y mantenimiento de instalaciones eléctricas, electromecánicas y electrónicas n.c.p.","1.755.000,00","1,5","26.325,00",SI,2,"35.100,00","8.775,00",Masivo,23/04/25,Humana
25027302718,Contribuyente 0130,22025,3959897643,LO,"895.138,00",8,142495,1,711001,Servicios relacionados con la construcción.,"414.230,00","1,5","6.213,45",SI,2,"8.284,60","2.071,15",Masivo,23/04/25,Humana
21670045375,Contribuyente 0131,12025,3959509423,LO,"5.372.882,00",12,0,0,433020,Terminación y revestimiento de paredes y pisos,"100.000,00","1,25","1.250,00",SI,2,"2.000,00",750,Masivo,23/04/25,Humana
31814689187,Contribuyente 0132,22025,3978482781,LO,"3.940.980,00",12,0,0,475230,Venta al por menor de artículos de ferretería y materiales eléctricos,"42.000,00","1,25",525,SI,3,"1.260,00",735,Masivo,23/04/25,Humana
31599608128,Contribuyente 0133,22025,3978483888,LO,"3.300.672,00",12,0,0,821100,Servicios combinados de gestión administrativa de oficinas,"450.000,00","0,5","2.250,00",SI,3,"13.500,00","11.250,00",Masivo,23/04/25,Humana
26656506751,Contribuyente 0134,22025,3953933002,CM,"438.386,00",12,0,0,432190,"Instalación, ejecución y mantenimiento de instalaciones eléctricas, electromecánicas y electrónicas n.c.p.","114.464,00","1,5","1.716,96",SI,2,"2.289,28","572,32",Masivo,23/04/25,Humana
28825890694,Contribuyente 0135,22025,3960266326,CM,"-3.556,00",12,0,0,702092,"Servicios de asesoramiento, dirección y gestión empresarial realizados por integrantes de cuerpos de dirección en sociedades excepto las anónimas","1.007.100,00","2,5","25.177,50",SI,3,"30.213,00","5.035,50",Masivo,23/04/25,Humana
21578351627,Contribuyente 0136,12025,3967488054,LO,"6.316.170,00",12,0,0,492140,"Servicio de transporte automotor urbano y suburbano no regular de pasajeros de oferta libre, excepto mediante taxis y remises, alquiler de autos con chofer y transporte escolar","399.400,00","0,75","2.995,50",SI,"1,5","5.991,00","2.995,50",Masivo,23/04/25,Humana
36318922783,Contribuyente 0137,22025,3939833122,CM,"15.240.964,00",12,0,0,474010,"Venta al por menor de equipos, periféricos, accesorios y programas informáticos","703.200,00",1,"7.032,00",SI,3,"21.096,00","14.064,00",Masivo,23/04/25,Humana
28253510353,Contribuyente 0138,12025,3955443946,CM,"15.354.081,00",12,0,0,474010,"Venta al por menor de equipos, periféricos, accesorios y programas informáticos","747.200,00",1,"7.472,00",SI,3,"22.416,00","14.944,00",Masivo,23/04/25,Humana
24411105769,Contribuyente 0139,22025,3930581006,CM,"12.999.502,00",12,0,0,829909,Servicios empresariales n.c.p.,"275.200,00",2,"5.504,00",SI,3,"8.256,00","2.752,00",Masivo,23/04/25,Humana
33197705052,Contribuyente 0140,22025,3955432818,LO,"521.282,00",12,0,0,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","79.900,00",3,"2.397,00",SI,6,"4.794,00","2.397,00",Masivo,23/04/25,Humana
38722328994,Contribuyente 0141,12025,3959536972,LO,"727.655,00",12,0,0,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","81.500,00",3,"2.445,00",SI,6,"4.890,00","2.445,00",Masivo,23/04/25,Humana
21937304287,Contribuyente 0142,22025,3937637491,LO,"7.571.102,00",12,3995212,12,492299,Servicio de transporte automotor de cargas n.c.p.,"1.235.000,00","1,5","18.525,00",SI,2,"24.700,00","6.175,00",Masivo,23/04/25,Humana
22430436660,Contribuyente 0143,12025,3954860096,LO,"3.141.014,00",12,0,0,702091,"Servicios de asesoramiento, dirección y gestión empresarial realizados por integrantes de los órganos de administración y/o fiscalización en sociedades anónimas","500.000,00","1,5","7.500,00",SI,3,"15.000,00","7.500,00",Masivo,23/04/25,Humana
23474155177,Contribuyente 0144,22025,3932145960,LO,"3.483.927,00",12,0,0,702091,"Servicios de asesoramiento, dirección y gestión empresarial realizados por integrantes de los órganos de administración y/o fiscalización en sociedades anónimas","500.000,00","1,5","7.500,00",SI,3,"15.000,00","7.500,00",Masivo,23/04/25,Humana
34654153741,Contribuyente 0145,12025,3957474668,LO,"5.714.223,00",12,0,0,492280,Servicio de transporte automotor urbano de carga n.c.p.,"695.000,00","1,5","10.425,00",SI,2,"13.900,00","3.475,00",Masivo,23/04/25,Humana
34912147340,Contribuyente 0146,22025,3937943740,LO,"9.740.968,00",12,0,0,492280,Servicio de transporte automotor urbano de carga n.c.p.,"910.500,00","1,5","13.657,50",SI,2,"18.210,00","4.552,50",Masivo,23/04/25,Humana
37103870319,Contribuyente 0147,22025,3955988185,LO,"21.242.686,00",12,13362887,12,952200,Reparación de calzado y artículos de marroquinería,"802.892,56",2,"16.057,85",SI,3,"24.086,78","8.028,93",Masivo,23/04/25,Humana
35852445237,Contribuyente 0148,12025,3966903535,LO,"20.939.071,00",12,13362923,12,952200,Reparación de calzado y artículos de marroquinería,"819.421,49",2,"16.388,43",SI,3,"24.582,64","8.194,21",Masivo,23/04/25,Humana
30470542820,Contribuyente 0149,22025,3966879340,CM,"17.850.448,00",12,11711942,12,471191,"Venta al por menor en kioscos, polirrubros y comercios no especializados n.c.p., excepto tabaco, cigarros y cigarrillos","3.140.489,50","2,5","78.512,24",SI,3,"94.214,68","15.702,44",Masivo,23/04/25,Humana
23456604385,Contribuyente 0150,12025,3955281788,LO,"1.642.611,00",12,0,0,702092,"Servicios de asesoramiento, dirección y gestión empresarial realizados por integrantes de cuerpos de dirección en sociedades excepto las anónimas","590.000,00","1,5","8.850,00",SI,3,"17.700,00","8.850,00",Masivo,23/04/25,Humana
29262188057,Contribuyente 0151,22025,3945190683,LO,"1.032.179,00",12,0,0,702092,"Servicios de asesoramiento, dirección y gestión empresarial realizados por integrantes de cuerpos de dirección en sociedades excepto las anónimas","590.000,00","1,5","8.850,00",SI,3,"17.700,00","8.850,00",Masivo,23/04/25,Humana
38754981398,Contribuyente 0152,22025,3963279507,LO,"9.610.801,00",12,0,0,471191,"Venta al por menor en kioscos, polirrubros y comercios no especializados n.c.p., excepto tabaco, cigarros y cigarrillos","494.200,00",2,"9.884,00",SI,3,"14.826,00","4.942,00",Masivo,23/04/25,Humana
26011659469,Contribuyente 0153,12025,3967157000,LO,"14.535.999,00",12,0,0,471191,"Venta al por menor en kioscos, polirrubros y comercios no especializados n.c.p., excepto tabaco, cigarros y cigarrillos","828.900,00",2,"16.578,00",SI,3,"24.867,00","8.289,00",Masivo,23/04/25,Humana
23171107447,Contribuyente 0154,12025,3937093437,LO,"607.171,00",6,0,0,920001,"Servicios de recepción de apuestas de quiniela, lotería y similares","325.290,00","1,5","4.879,35",SI,6,"19.517,40","14.638,05",Masivo,23/04/25,Humana
27562012784,Contribuyente 0155,22025,3945441770,CM,"2.396.588,00",11,0,0,492250,Servicio de transporte automotor de mercaderías y sustancias peligrosas,"200.000,00","1,25","2.500,00",SI,2,"4.000,00","1.500,00",Masivo,23/04/25,Humana
32023893461,Contribuyente 0156,12025,3960384049,CM,"3.040.032,00",11,0,0,492250,Servicio de transporte automotor de mercaderías y sustancias peligrosas,"1.028.500,00","1,25","12.856,25",SI,2,"20.570,00","7.713,75",Masivo,23/04/25,Humana
24759466132,Contribuyente 0157,22025,3938649751,CM,"4.535.810,00",12,0,0,492190,Servicio de transporte automotor de pasajeros n.c.p.,"318.581,10","0,75","2.389,36",SI,"1,5","4.778,72","2.389,36",Masivo,23/04/25,Humana
35996447546,Contribuyente 0158,12025,3960347587,CM,"6.996.095,00",12,0,0,492190,Servicio de transporte automotor de pasajeros n.c.p.,"463.521,15","0,75","3.476,41",SI,"1,5","6.952,82","3.476,41",Masivo,23/04/25,Humana
32677843410,Contribuyente 0159,22025,3939452353,CM,"4.235.708,00",12,0,0,960101,Servicios de limpieza de prendas prestado por tintorerías rápidas,"120.000,00","1,5","1.800,00",SI,3,"3.600,00","1.800,00",Masivo,23/04/25,Humana
39040149217,Contribuyente 0160,12025,3960826037,CM,"6.382.893,00",12,0,0,960101,Servicios de limpieza de prendas prestado por tintorerías rápidas,"278.000,00","1,5","4.170,00",SI,3,"8.340,00","4.170,00",Masivo,23/04/25,Humana
37750846193,Contribuyente 0161,12025,3938697950,LO,"3.164.748,00",4,0,0,530090,Servicios de mensajerías.,"143.524,00","1,5","2.152,86",SI,3,"4.305,72","2.152,86",Masivo,23/04/25,Humana
31359919070,Contribuyente 0162,22025,3935240861,LO,"3.245.884,00",4,0,0,530090,Servicios de mensajerías.,"281.080,54","1,5","4.216,21",SI,3,"8.432,42","4.216,21",Masivo,23/04/25,Humana
26467405933,Contribuyente 0163,22025,3953677891,LO,"6.925.805,00",4,0,0,492299,Servicio de transporte automotor de cargas n.c.p.,"290.997,00","1,5","4.364,96",SI,2,"5.819,94","1.454,98",Masivo,23/04/25,Humana
37876694981,Contribuyente 0164,12025,3965234431,LO,"7.261.200,00",4,0,0,492299,Servicio de transporte automotor de cargas n.c.p.,"940.470,00","1,5","14.107,05",SI,2,"18.809,40","4.702,35",Masivo,23/04/25,Humana
40061986368,Contribuyente 0165,22025,3950527410,CM,"-2.988,00",8,0,0,662020,Servicios de productores y asesores de seguros,"104.725,05",3,"3.141,75",SI,"5,5","5.759,88","2.618,13",Masivo,23/04/25,Humana
34348310672,Contribuyente 0166,12025,3959746226,CM,"-5.762,00",8,0,0,662020,Servicios de productores y asesores de seguros,"109.347,17",3,"3.280,42",SI,"5,5","6.014,09","2.733,67",Masivo,23/04/25,Humana
27560416332,Contribuyente 0167,22025,3937579854,CM,"645.433,00",12,0,0,749009,"Actividades profesionales, científicas y técnicas n.c.p.","402.396,12","1,5","6.035,94",SI,3,"12.071,88","6.035,94",Masivo,23/04/25,Humana
20296819475,Contribuyente 0168,22025,3958242894,CM,"14.348.842,00",12,0,0,862110,Servicios de consulta médica,"582.668,53",1,"5.826,69",SI,"1,1","6.409,35","582,66",Masivo,23/04/25,Humana
20995975039,Contribuyente 0169,12025,3960630913,CM,"22.663.670,00",12,0,0,862110,Servicios de consulta médica,"727.239,93",1,"7.272,40",SI,"1,1","7.999,64","727,24",Masivo,23/04/25,Humana
23726475478,Contribuyente 0170,12025,3938162453,LO,"11.776.492,00",12,8744306,12,711009,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico n.c.p.,"247.933,00","1,5","3.719,00",SI,3,"7.437,99","3.718,99",Masivo,23/04/25,Humana
35708806002,Contribuyente 0171,22025,3941351821,LO,"16.535.718,00",12,0,0,682010,Servicios de administración de consorcios de edificios,"1.365.420,00","1,5","20.481,30",SI,3,"40.962,60","20.481,30",Masivo,23/04/25,Humana
20768882588,Contribuyente 0172,12025,3961064137,LO,"14.308.014,00",12,0,0,682010,Servicios de administración de consorcios de edificios,"1.502.380,57","1,5","22.535,71",SI,3,"45.071,42","22.535,71",Masivo,23/04/25,Humana
35223455477,Contribuyente 0173,12025,3961067358,CM,"3.589.735,00",12,0,0,662020,Servicios de productores y asesores de seguros,"19.118,34","4,4","841,21",SI,"5,5","1.051,51","210,3",Masivo,23/04/25,Humana
36898507100,Contribuyente 0174,22025,3940226225,CM,"2.688.700,00",12,0,0,662020,Servicios de productores y asesores de seguros,"19.118,17","4,4","841,2",SI,"5,5","1.051,50","210,3",Masivo,23/04/25,Humana
31009629487,Contribuyente 0175,12025,3961166023,LO,"1.532.491,00",4,0,0,960990,Servicios personales n.c.p.,"402.000,00",2,"8.040,00",SI,3,"12.060,00","4.020,00",Masivo,23/04/25,Humana
38560939866,Contribuyente 0176,12025,3933053654,LO,"11.295.319,00",12,0,0,530090,Servicios de mensajerías.,"560.642,00","1,5","8.409,63",SI,3,"16.819,26","8.409,63",Masivo,23/04/25,Humana
36933520715,Contribuyente 0177,22025,3948563330,LO,"7.689.227,00",12,0,0,530090,Servicios de mensajerías.,"1.010.640,00","1,5","15.159,60",SI,3,"30.319,20","15.159,60",Masivo,23/04/25,Humana
28031646564,Contribuyente 0178,12025,3966027252,CM,"10.615.158,00",12,0,0,479900,Venta al por menor no realizada en establecimientos n.c.p.,"300.698,77","2,5","7.517,47",SI,3,"9.020,96","1.503,49",Masivo,23/04/25,Humana
30569991265,Contribuyente 0179,22025,3945809803,CM,"6.743.003,00",12,0,0,479900,Venta al por menor no realizada en establecimientos n.c.p.,"431.825,00","2,5","10.795,62",SI,3,"12.954,75","2.159,13",Masivo,23/04/25,Humana
22462102293,Contribuyente 0180,22025,3962674442,LO,"6.095.672,00",12,0,0,433010,"Instalaciones de carpintería, herrería de obra y artística","1.180.000,00","1,5","17.700,00",SI,2,"23.600,00","5.900,00",Masivo,23/04/25,Humana
33116730810,Contribuyente 0181,22025,3967200092,LO,"17.367.947,00",12,9997402,8,492299,Servicio de transporte automotor de cargas n.c.p.,"5.655.000,00","1,5","84.825,00",SI,2,"113.100,00","28.275,00",Masivo,23/04/25,Humana
30047870284,Contribuyente 0182,12025,3973217262,LO,"12.618.019,00",12,9997461,8,492299,Servicio de transporte automotor de cargas n.c.p.,"9.460.000,00","1,5","141.900,00",SI,2,"189.200,00","47.300,00",Masivo,23/04/25,Humana
39386059706,Contribuyente 0183,22025,3947734732,LO,"14.923.757,00",12,0,0,492280,Servicio de transporte automotor urbano de carga n.c.p.,"1.073.000,00","1,5","16.095,00",SI,2,"21.460,00","5.365,00",Masivo,23/04/25,Humana
33636272182,Contribuyente 0184,12025,3956281787,LO,"10.922.218,00",12,0,0,492280,Servicio de transporte automotor urbano de carga n.c.p.,"1.490.000,00","1,5","22.350,00",SI,2,"29.800,00","7.450,00",Masivo,23/04/25,Humana
32200851510,Contribuyente 0185,22025,3932528567,LO,"22.739.993,00",12,0,0,662020,Servicios de productores y asesores de seguros,"1.734.165,18",3,"52.024,96",SI,"5,5","95.379,08","43.354,12",Masivo,23/04/25,Humana
23017285972,Contribuyente 0186,22025,3968368264,LO,"4.890.580,00",12,3636860,12,475120,Venta al por menor de confecciones para el hogar,"391.425,56",2,"7.828,51",SI,3,"11.742,77","3.914,26",Masivo,23/04/25,Humana
30361750076,Contribuyente 0187,22025,3955917195,CM,"10.741.986,00",12,0,0,410011,"Construcción, reforma y reparación de edificios residenciales","730.000,00","1,5","10.950,00",SI,2,"14.600,00","3.650,00",Masivo,23/04/25,Humana
23223924035,Contribuyente 0188,22025,3962925191,CM,"3.303.376,00",12,2421947,12,461095,"Venta al por mayor en comisión o consignación de papel, cartón, libros, revistas, diarios, materiales de embalaje y artículos de librería","92.026,43",3,"2.760,79",SI,"5,5","5.061,45","2.300,66",Masivo,23/04/25,Humana
34513948993,Contribuyente 0189,12025,3961405696,CM,"4.851.650,00",12,2421843,12,461095,"Venta al por mayor en comisión o consignación de papel, cartón, libros, revistas, diarios, materiales de embalaje y artículos de librería","134.945,12",3,"4.048,35",SI,"5,5","7.421,98","3.373,63",Masivo,23/04/25,Humana
23454411505,Contribuyente 0190,22025,3939436713,CM,"4.784.091,00",12,0,0,472200,Venta al por menor de bebidas en comercios especializados,"249.491,71","2,5","6.237,29",SI,3,"7.484,75","1.247,46",Masivo,23/04/25,Humana
40398166768,Contribuyente 0191,12025,3957504385,CM,"4.445.192,00",12,0,0,472200,Venta al por menor de bebidas en comercios especializados,"289.474,90","2,5","7.236,87",SI,3,"8.684,25","1.447,38",Masivo,23/04/25,Humana
31041545346,Contribuyente 0192,12025,3936354978,LO,"3.762.360,00",12,0,0,841900,Servicios auxiliares para los servicios generales de la Administración Pública,"197.754,38","1,5","2.966,32",SI,3,"5.932,63","2.966,31",Masivo,23/04/25,Humana
36993045827,Contribuyente 0193,22025,3935850684,LO,"2.674.942,00",12,0,0,841900,Servicios auxiliares para los servicios generales de la Administración Pública,"611.241,88","1,5","9.168,63",SI,3,"18.337,26","9.168,63",Masivo,23/04/25,Humana
30321625869,Contribuyente 0194,12025,3957227973,CM,"2.628.110,00",12,0,0,711009,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico n.c.p.,"22.314,04",2,"446,28",SI,3,"669,42","223,14",Masivo,23/04/25,Humana
34845168806,Contribuyente 0195,12025,3938340477,LO,"20.329.051,00",12,0,12,920001,"Servicios de recepción de apuestas de quiniela, lotería y similares","2.000.264,40","5,5","110.014,54",SI,6,"120.015,86","10.001,32",Masivo,23/04/25,Humana
